
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-1,	-3.00,	0.00,	-1.00,	1.64,	0.00,	10.80,	0.00,	0,	26.88,	1.47,	34
0.00,	-3,	-3.20,	-1.00,	-1.00,	0.33,	0.00,	15.22,	0.00,	0,	26.68,	2.07,	34
0.00,	-1,	-2.00,	0.00,	-1.00,	0.03,	0.00,	18.79,	0.00,	0,	25.38,	2.56,	34
0.00,	-2,	-2.00,	0.00,	-1.00,	0.30,	0.00,	15.03,	0.00,	0,	25.64,	2.05,	34
0.00,	-3,	-2.00,	0.00,	-1.00,	0.74,	0.00,	14.89,	0.00,	0,	25.55,	2.15,	32
0.00,	-1,	-2.00,	0.00,	0.00,	-1.80,	0.00,	12.73,	0.00,	0,	25.72,	1.79,	33
0.00,	-4,	-2.20,	0.00,	0.00,	1.75,	0.00,	16.92,	0.00,	0,	25.13,	2.37,	33
0.00,	-3,	-2.60,	0.00,	-1.00,	0.92,	0.00,	16.79,	0.00,	0,	25.91,	2.36,	33
0.00,	-3,	-2.80,	0.00,	-1.00,	1.96,	0.00,	10.01,	0.00,	0,	25.13,	1.40,	33
0.00,	-3,	-2.80,	0.00,	-1.00,	0.97,	0.00,	16.11,	0.00,	0,	25.13,	2.26,	33
0.00,	-3,	-3.20,	-1.00,	-1.00,	-1.01,	0.00,	12.77,	0.00,	0,	24.63,	1.85,	32
0.00,	-2,	-2.80,	0.00,	-1.00,	1.87,	0.00,	15.55,	0.00,	0,	24.75,	2.18,	33
0.00,	-2,	-2.60,	0.00,	-1.00,	1.90,	0.00,	14.32,	0.00,	0,	25.13,	2.07,	32
0.00,	-3,	-2.60,	0.00,	-1.00,	1.25,	0.00,	10.45,	0.00,	0,	24.18,	1.51,	32
0.00,	-3,	-2.60,	0.00,	-1.00,	-2.07,	0.00,	16.67,	0.00,	0,	26.04,	2.34,	33
0.00,	-3,	-2.60,	0.00,	-1.00,	0.92,	0.00,	11.31,	0.00,	0,	25.00,	1.59,	33
0.00,	-1,	-2.40,	0.00,	-1.00,	0.40,	0.00,	17.13,	0.00,	0,	26.45,	2.33,	34
0.00,	-3,	-2.60,	0.00,	-1.00,	1.00,	0.00,	16.80,	0.00,	0,	28.25,	2.29,	34
0.00,	-2,	-2.40,	-1.00,	-1.00,	0.19,	0.00,	17.14,	0.00,	0,	25.00,	2.40,	33
0.00,	-1,	-2.00,	0.00,	-1.00,	1.56,	0.00,	15.90,	0.00,	0,	25.13,	2.30,	32
0.00,	-4,	-2.20,	0.00,	-1.00,	1.65,	0.00,	9.77,	0.00,	0,	25.13,	1.37,	33
0.00,	-2,	-2.40,	0.00,	-1.00,	-0.96,	0.00,	15.05,	0.00,	0,	25.13,	2.25,	31
0.00,	-3,	-2.40,	0.00,	-1.00,	2.68,	0.00,	16.00,	0.00,	0,	25.64,	2.24,	33
0.00,	-3,	-2.60,	0.00,	-1.00,	-0.25,	0.00,	15.03,	0.00,	0,	26.00,	2.17,	32
0.00,	-2,	-2.80,	0.00,	-1.00,	1.64,	0.00,	15.37,	0.00,	0,	25.91,	2.16,	33
0.00,	-5,	-3.00,	0.00,	-1.00,	3.19,	0.00,	13.49,	0.00,	0,	25.25,	1.95,	32
0.00,	-2,	-3.00,	0.00,	-2.00,	2.74,	0.00,	16.04,	0.00,	0,	24.04,	2.32,	32
0.00,	-2,	-2.80,	0.00,	-2.00,	3.23,	0.00,	11.81,	0.00,	0,	23.70,	1.71,	32
0.00,	-3,	-2.80,	0.00,	-2.00,	1.43,	0.00,	16.96,	0.00,	0,	25.51,	2.31,	34
0.00,	-3,	-3.00,	0.00,	-2.00,	1.83,	0.00,	15.85,	0.00,	0,	24.88,	2.22,	33
0.00,	-3,	-2.60,	0.00,	-2.00,	0.41,	0.00,	13.25,	0.00,	0,	26.74,	1.80,	34
0.00,	-2,	-2.60,	0.00,	-2.00,	1.68,	0.00,	15.72,	0.00,	0,	24.54,	2.21,	33
0.00,	-3,	-2.80,	0.00,	-1.00,	1.53,	0.00,	15.47,	0.00,	0,	24.75,	2.24,	32
0.00,	-2,	-2.60,	0.00,	-1.00,	-2.23,	0.00,	17.55,	0.00,	0,	25.91,	2.39,	34
0.00,	0,	-2.00,	0.00,	-1.00,	0.88,	0.00,	15.68,	0.00,	0,	25.25,	2.20,	33
0.00,	-2,	-1.80,	0.00,	-1.00,	-0.09,	0.00,	10.65,	0.00,	0,	24.39,	1.49,	33
0.00,	-1,	-1.60,	0.00,	0.00,	0.27,	0.00,	16.45,	0.00,	0,	26.18,	2.24,	34
0.00,	-2,	-1.40,	0.00,	0.00,	0.64,	0.00,	14.01,	0.00,	0,	26.04,	1.91,	34
0.00,	-2,	-1.40,	0.00,	0.00,	2.24,	0.00,	15.05,	0.00,	0,	25.67,	2.18,	32
0.00,	-3,	-2.00,	0.00,	-1.00,	0.79,	0.00,	15.65,	0.00,	0,	26.18,	2.20,	33
0.00,	-4,	-2.40,	0.00,	-1.00,	1.75,	0.00,	18.98,	0.00,	0,	26.18,	2.51,	35
