
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-3.00,	-2.00,	-1.00,	-1.96,	0.00,	27.14,	0.00,	0,	24.51,	3.81,	33
0.00,	-4,	-3.00,	-2.00,	-1.00,	-2.05,	0.00,	16.95,	0.00,	0,	25.38,	2.38,	33
0.00,	-3,	-2.40,	-2.00,	0.00,	-2.22,	0.00,	26.67,	0.00,	0,	24.51,	3.74,	33
0.00,	-3,	-3.00,	-2.00,	0.00,	-0.36,	0.00,	23.14,	0.00,	0,	24.63,	3.25,	33
0.00,	-3,	-2.60,	-2.00,	0.00,	-2.96,	0.00,	26.33,	0.00,	0,	25.77,	3.69,	33
0.00,	-4,	-3.40,	-2.00,	0.00,	1.34,	0.00,	27.54,	0.00,	0,	24.16,	3.86,	33
0.00,	-3,	-3.20,	-1.00,	0.00,	-2.18,	0.00,	24.97,	0.00,	0,	25.77,	3.61,	32
0.00,	-3,	-3.20,	-1.00,	0.00,	-1.10,	0.00,	27.29,	0.00,	0,	24.88,	3.83,	33
0.00,	-4,	-3.40,	-2.00,	0.00,	-1.19,	0.00,	21.18,	0.00,	0,	25.00,	3.06,	32
0.00,	-4,	-3.60,	-2.00,	0.00,	-2.78,	0.00,	28.04,	0.00,	0,	24.16,	3.93,	33
0.00,	-4,	-3.60,	-2.00,	0.00,	-0.59,	0.00,	26.86,	0.00,	0,	26.32,	3.77,	33
0.00,	0,	-3.00,	-2.00,	0.00,	-5.24,	0.00,	21.16,	0.00,	0,	25.25,	3.06,	32
0.00,	-4,	-3.20,	-2.00,	0.00,	0.37,	0.00,	26.58,	0.00,	0,	24.39,	3.85,	32
0.00,	-1,	-2.60,	-2.00,	0.00,	-3.90,	0.00,	25.77,	0.00,	0,	25.38,	3.73,	32
0.00,	-6,	-3.00,	-2.00,	0.00,	-0.00,	0.00,	27.49,	0.00,	0,	25.51,	3.86,	33
0.00,	-4,	-3.00,	-2.00,	0.00,	-0.98,	0.00,	25.49,	0.00,	0,	26.04,	3.69,	32
0.00,	-5,	-4.00,	-2.00,	-1.00,	-3.35,	0.00,	23.59,	0.00,	0,	24.88,	3.31,	33
0.00,	-3,	-3.80,	-2.00,	0.00,	-1.52,	0.00,	27.83,	0.00,	0,	25.51,	4.03,	32
0.00,	-2,	-4.00,	-2.00,	-1.00,	-2.23,	0.00,	26.31,	0.00,	0,	24.75,	3.81,	32
0.00,	-3,	-3.40,	-2.00,	0.00,	-1.85,	0.00,	23.31,	0.00,	0,	26.04,	3.27,	33
0.00,	-1,	-2.80,	-2.00,	0.00,	-0.39,	0.00,	26.89,	0.00,	0,	24.65,	3.77,	33
0.00,	-3,	-2.40,	-2.00,	0.00,	-2.77,	0.00,	27.11,	0.00,	0,	25.09,	3.80,	33
0.00,	-3,	-2.40,	-2.00,	0.00,	-1.16,	0.00,	26.49,	0.00,	0,	23.15,	3.83,	32
0.00,	-2,	-2.40,	-2.00,	0.00,	-3.51,	0.00,	28.52,	0.00,	0,	25.20,	3.88,	34
0.00,	-3,	-2.40,	-2.00,	0.00,	-0.21,	0.00,	21.93,	0.00,	0,	26.88,	3.08,	33
0.00,	-1,	-2.40,	-2.00,	0.00,	-1.01,	0.00,	122.81,	0.00,	0,	26.17,	16.72,	34
0.00,	-1,	-2.00,	-2.00,	0.00,	-4.68,	0.00,	27.20,	0.00,	0,	25.51,	3.82,	33
0.00,	0,	-1.40,	-1.00,	0.00,	-2.88,	0.00,	21.75,	0.00,	0,	24.04,	3.15,	32
0.00,	-5,	-2.00,	-1.00,	0.00,	0.70,	0.00,	27.51,	0.00,	0,	24.62,	3.86,	33
0.00,	-4,	-2.20,	-2.00,	0.00,	-1.59,	0.00,	27.31,	0.00,	0,	25.77,	3.83,	33
0.00,	-5,	-3.00,	-2.00,	-1.00,	0.44,	0.00,	34.71,	0.00,	0,	24.75,	4.87,	33
0.00,	-3,	-3.40,	-2.00,	-1.00,	-0.86,	0.00,	26.02,	0.00,	0,	23.15,	3.76,	32
0.00,	-3,	-4.00,	-2.00,	-1.00,	-2.27,	0.00,	23.12,	0.00,	0,	25.13,	3.24,	33
0.00,	-2,	-3.40,	-2.00,	-1.00,	-0.53,	0.00,	25.37,	0.00,	0,	25.38,	3.67,	32
0.00,	-2,	-3.00,	-2.00,	0.00,	-1.60,	0.00,	27.33,	0.00,	0,	24.88,	3.83,	33
0.00,	-5,	-3.00,	-2.00,	0.00,	-0.84,	0.00,	21.01,	0.00,	0,	25.25,	3.04,	32
