
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-3,	-4.00,	-1.00,	-2.00,	0.42,	0.00,	25.60,	0.00,	0,	24.88,	3.49,	34
0.00,	-4,	-4.00,	-1.00,	-2.00,	0.73,	0.00,	25.91,	0.00,	0,	26.04,	3.53,	34
0.00,	-2,	-4.00,	-1.00,	-2.00,	-0.93,	0.00,	19.09,	0.00,	0,	25.91,	2.68,	33
0.00,	-2,	-3.20,	-1.00,	-1.00,	3.32,	0.00,	24.56,	0.00,	0,	25.13,	3.45,	33
0.00,	-1,	-2.40,	0.00,	-1.00,	0.81,	0.00,	23.15,	0.00,	0,	24.04,	3.15,	34
0.00,	-2,	-2.20,	0.00,	-1.00,	0.60,	0.00,	29.77,	0.00,	0,	0.00,	3.94,	35
0.00,	-4,	-2.20,	0.00,	-1.00,	0.44,	0.00,	31.31,	0.00,	0,	23.26,	4.03,	36
0.00,	-4,	-2.60,	0.00,	-2.00,	3.40,	0.00,	21.25,	0.00,	0,	25.13,	2.89,	34
0.00,	-6,	-3.40,	-1.00,	-2.00,	0.29,	0.00,	25.62,	0.00,	0,	23.08,	3.59,	33
0.00,	-1,	-3.40,	-1.00,	-2.00,	1.48,	0.00,	21.14,	0.00,	0,	23.47,	2.97,	33
0.00,	-5,	-4.00,	-1.00,	-2.00,	1.47,	0.00,	26.59,	0.00,	0,	25.12,	3.62,	34
0.00,	-4,	-4.00,	-1.00,	-2.00,	1.71,	0.00,	27.29,	0.00,	0,	25.00,	3.72,	34
0.00,	-3,	-3.80,	-1.00,	-2.00,	1.25,	0.00,	25.01,	0.00,	0,	30.64,	3.22,	36
0.00,	-4,	-3.40,	-1.00,	-2.00,	1.56,	0.00,	30.30,	0.00,	0,	23.47,	4.01,	35
0.00,	-6,	-4.40,	-1.00,	-2.00,	1.73,	0.00,	22.27,	0.00,	0,	28.90,	2.95,	35
0.00,	-9,	-5.20,	-1.00,	-3.00,	2.37,	0.00,	27.95,	0.00,	0,	24.50,	3.81,	34
0.00,	-5,	-5.40,	-1.00,	-3.00,	2.08,	0.00,	22.58,	0.00,	0,	25.24,	3.07,	34
0.00,	-5,	-5.80,	-1.00,	-3.00,	1.35,	0.00,	28.15,	0.00,	0,	25.25,	3.72,	35
0.00,	-6,	-6.20,	-1.00,	-4.00,	3.79,	0.00,	26.12,	0.00,	0,	26.52,	3.66,	33
