
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-2,	0.00,	-1.00,	1.00,	-2.71,	0.00,	24.82,	0.00,	0,	26.18,	3.38,	34
0.00,	-1,	-0.80,	-1.00,	0.00,	-3.24,	0.00,	25.04,	0.00,	0,	24.04,	3.41,	34
0.00,	-2,	-1.20,	-1.00,	0.00,	-2.18,	0.00,	27.87,	0.00,	0,	26.88,	3.91,	33
0.00,	-3,	-1.40,	-1.00,	0.00,	-2.47,	0.00,	30.70,	0.00,	0,	24.76,	4.18,	34
0.00,	0,	-1.60,	-1.00,	0.00,	-1.27,	0.00,	30.97,	0.00,	0,	28.09,	4.10,	35
0.00,	-2,	-1.60,	-1.00,	0.00,	-3.10,	0.00,	28.64,	0.00,	0,	23.59,	4.02,	33
0.00,	0,	-1.40,	-1.00,	0.00,	-2.20,	0.00,	23.69,	0.00,	0,	24.27,	3.23,	34
0.00,	-1,	-1.20,	-1.00,	0.00,	-2.99,	0.00,	31.15,	0.00,	0,	24.04,	4.24,	34
0.00,	-1,	-0.80,	-1.00,	0.00,	-3.23,	0.00,	27.65,	0.00,	0,	23.81,	4.00,	32
0.00,	-2,	-1.20,	-1.00,	0.00,	-1.67,	0.00,	18.05,	0.00,	0,	24.33,	2.53,	33
0.00,	0,	-0.80,	-1.00,	0.00,	-3.96,	0.00,	29.88,	0.00,	0,	24.76,	4.07,	34
0.00,	2,	-0.40,	-1.00,	0.00,	-5.17,	0.00,	28.24,	0.00,	0,	24.15,	3.96,	33
0.00,	-4,	-1.00,	-2.00,	0.00,	-4.20,	0.00,	21.71,	0.00,	0,	25.38,	3.05,	33
0.00,	0,	-0.80,	-2.00,	1.00,	-5.40,	0.00,	28.48,	0.00,	0,	25.00,	4.00,	33
0.00,	-2,	-0.80,	-2.00,	1.00,	-0.97,	0.00,	27.01,	0.00,	0,	24.51,	3.91,	32
0.00,	-1,	-1.00,	-2.00,	1.00,	-4.53,	0.00,	24.12,	0.00,	0,	25.51,	3.38,	33
0.00,	1,	-1.20,	-1.00,	1.00,	-2.12,	0.00,	29.57,	0.00,	0,	24.63,	4.15,	33
0.00,	-2,	-0.80,	-1.00,	1.00,	-3.21,	0.00,	28.48,	0.00,	0,	24.15,	4.00,	33
0.00,	0,	-0.80,	-1.00,	0.00,	-4.24,	0.00,	22.95,	0.00,	0,	25.13,	3.22,	33
0.00,	-1,	-0.60,	-1.00,	0.00,	-1.66,	0.00,	28.63,	0.00,	0,	25.51,	4.02,	33
0.00,	0,	-0.40,	-1.00,	0.00,	-3.37,	0.00,	28.08,	0.00,	0,	25.64,	3.94,	33
0.00,	0,	-0.60,	-1.00,	0.00,	-2.79,	0.00,	24.97,	0.00,	0,	26.04,	3.40,	34
0.00,	-2,	-0.60,	-1.00,	0.00,	-5.22,	0.00,	28.16,	0.00,	0,	25.38,	3.95,	33
0.00,	0,	-0.60,	-1.00,	0.00,	-1.58,	0.00,	28.38,	0.00,	0,	24.88,	3.98,	33
0.00,	-1,	-0.60,	-1.00,	0.00,	-3.38,	0.00,	23.54,	0.00,	0,	26.71,	3.21,	34
0.00,	1,	-0.40,	-1.00,	0.00,	-1.51,	0.00,	28.86,	0.00,	0,	27.62,	3.93,	34
0.00,	-1,	-0.60,	-1.00,	0.00,	-4.17,	0.00,	29.30,	0.00,	0,	24.52,	3.99,	34
0.00,	0,	-0.20,	-1.00,	0.00,	-2.60,	0.00,	28.71,	0.00,	0,	23.81,	4.03,	33
0.00,	0,	-0.20,	-1.00,	0.00,	-2.50,	0.00,	29.76,	0.00,	0,	24.04,	4.05,	34
0.00,	3,	0.60,	-1.00,	1.00,	-8.23,	0.00,	28.18,	0.00,	0,	25.73,	3.95,	33
0.00,	0,	0.40,	-1.00,	1.00,	-2.52,	0.00,	23.79,	0.00,	0,	24.26,	3.34,	33
0.00,	-3,	0.00,	-1.00,	1.00,	-1.59,	0.00,	29.70,	0.00,	0,	24.76,	4.04,	34
0.00,	0,	0.00,	-1.00,	1.00,	-3.66,	0.00,	22.38,	0.00,	0,	25.91,	3.14,	33
0.00,	0,	0.00,	-1.00,	1.00,	-2.95,	0.00,	28.70,	0.00,	0,	26.46,	4.03,	33
0.00,	0,	-0.60,	-1.00,	1.00,	-4.22,	0.00,	29.83,	0.00,	0,	24.23,	4.06,	34
