
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-6,	-3.80,	-2.00,	-1.00,	1.58,	0.00,	21.08,	0.00,	0,	29.76,	2.87,	34
0.00,	-3,	-4.00,	-2.00,	-1.00,	-4.82,	0.00,	26.59,	0.00,	0,	24.27,	3.73,	33
0.00,	-4,	-4.20,	-2.00,	-1.00,	-0.37,	0.00,	26.58,	0.00,	0,	23.58,	3.85,	32
0.00,	-4,	-4.60,	-2.00,	-1.00,	-1.29,	0.00,	31.99,	0.00,	0,	21.61,	4.49,	33
0.00,	-6,	-4.60,	-2.00,	-1.00,	-0.44,	0.00,	34.06,	0.00,	0,	23.58,	4.38,	36
0.00,	-3,	-4.00,	-2.00,	-1.00,	2.08,	0.00,	34.67,	0.00,	0,	27.51,	4.59,	35
0.00,	-5,	-4.40,	-2.00,	-1.00,	-2.22,	0.00,	27.70,	0.00,	0,	24.16,	3.89,	33
0.00,	-2,	-4.00,	-2.00,	-1.00,	-4.44,	0.00,	30.90,	0.00,	0,	23.01,	4.21,	34
0.00,	-5,	-4.20,	-2.00,	-1.00,	-0.52,	0.00,	24.07,	0.00,	0,	26.32,	3.28,	34
0.00,	-3,	-3.60,	-2.00,	0.00,	-2.37,	0.00,	27.57,	0.00,	0,	26.31,	3.75,	34
0.00,	0,	-3.00,	-2.00,	0.00,	-1.81,	0.00,	27.93,	0.00,	0,	24.39,	3.92,	33
0.00,	-6,	-3.20,	-2.00,	0.00,	-2.00,	0.00,	27.80,	0.00,	0,	24.39,	3.90,	33
0.00,	1,	-2.60,	-2.00,	0.00,	-4.97,	0.00,	27.21,	0.00,	0,	25.51,	3.82,	33
0.00,	-4,	-2.40,	-2.00,	0.00,	-2.19,	0.00,	27.83,	0.00,	0,	26.04,	3.79,	34
0.00,	-3,	-2.40,	-2.00,	0.00,	-0.64,	0.00,	27.57,	0.00,	0,	23.59,	3.87,	33
0.00,	-2,	-2.80,	-2.00,	0.00,	-3.45,	0.00,	26.84,	0.00,	0,	24.27,	3.77,	33
0.00,	-2,	-2.00,	-2.00,	0.00,	-3.31,	0.00,	26.87,	0.00,	0,	23.82,	3.77,	33
0.00,	-3,	-2.80,	-2.00,	0.00,	-1.06,	0.00,	26.82,	0.00,	0,	25.91,	3.76,	33
0.00,	-5,	-3.00,	-2.00,	0.00,	-1.64,	0.00,	22.82,	0.00,	0,	25.25,	3.20,	33
0.00,	0,	-2.40,	-2.00,	0.00,	-2.69,	0.00,	26.97,	0.00,	0,	24.75,	3.90,	32
0.00,	-3,	-2.60,	-2.00,	0.00,	-1.23,	0.00,	27.02,	0.00,	0,	24.75,	3.79,	33
0.00,	-2,	-2.60,	-2.00,	0.00,	-2.42,	0.00,	22.28,	0.00,	0,	25.51,	3.13,	33
0.00,	-2,	-2.40,	-1.00,	0.00,	-1.19,	0.00,	26.80,	0.00,	0,	26.04,	3.76,	33
0.00,	-2,	-1.80,	-1.00,	0.00,	-1.82,	0.00,	25.52,	0.00,	0,	24.75,	3.69,	32
0.00,	-3,	-2.40,	-1.00,	0.00,	0.05,	0.00,	27.04,	0.00,	0,	25.00,	3.79,	33
0.00,	-3,	-2.40,	-1.00,	0.00,	-2.39,	0.00,	25.28,	0.00,	0,	24.75,	3.66,	32
0.00,	-2,	-2.40,	-1.00,	0.00,	-1.65,	0.00,	25.46,	0.00,	0,	25.12,	3.68,	32
