
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-10,	0.60,	-3.00,	3.00,	1.77,	0.00,	33.22,	0.00,	0,	25.51,	4.39,	35
0.00,	0,	1.00,	-3.00,	4.00,	-6.50,	0.00,	32.19,	0.00,	0,	26.60,	4.26,	35
0.00,	-3,	1.00,	-3.00,	3.00,	-4.38,	0.00,	30.23,	0.00,	0,	24.86,	4.12,	34
0.00,	-2,	1.00,	-3.00,	3.00,	-4.26,	0.00,	30.64,	0.00,	0,	24.75,	4.17,	34
0.00,	-3,	-3.60,	-3.00,	0.00,	-3.68,	0.00,	28.21,	0.00,	0,	25.05,	3.73,	35
0.00,	-4,	-2.40,	-3.00,	0.00,	-0.71,	0.00,	33.22,	0.00,	0,	25.64,	4.39,	35
0.00,	-1,	-2.60,	-3.00,	0.00,	-5.16,	0.00,	31.98,	0.00,	0,	25.51,	4.23,	35
0.00,	-4,	-2.80,	-3.00,	0.00,	-4.19,	0.00,	26.01,	0.00,	0,	26.18,	3.44,	35
0.00,	0,	-2.40,	-2.00,	0.00,	-3.70,	0.00,	30.08,	0.00,	0,	25.25,	4.10,	34
0.00,	-4,	-2.60,	-3.00,	0.00,	-5.54,	0.00,	25.84,	0.00,	0,	26.46,	3.42,	35
0.00,	-1,	-2.00,	-3.00,	1.00,	-7.39,	0.00,	25.82,	0.00,	0,	24.75,	3.52,	34
0.00,	-1,	-2.00,	-3.00,	1.00,	-5.55,	0.00,	31.98,	0.00,	0,	24.63,	4.35,	34
0.00,	-2,	-1.60,	-3.00,	1.00,	-3.42,	0.00,	26.59,	0.00,	0,	24.15,	3.62,	34
0.00,	0,	-1.60,	-3.00,	1.00,	-5.71,	0.00,	31.52,	0.00,	0,	25.55,	4.29,	34
0.00,	-4,	-1.60,	-3.00,	1.00,	-4.67,	0.00,	30.11,	0.00,	0,	25.38,	4.10,	34
0.00,	-1,	-1.60,	-3.00,	1.00,	-6.17,	0.00,	27.31,	0.00,	0,	25.38,	3.61,	35
0.00,	-4,	-2.20,	-3.00,	0.00,	-3.03,	0.00,	30.95,	0.00,	0,	25.00,	4.21,	34
0.00,	-1,	-2.00,	-3.00,	0.00,	-3.32,	0.00,	25.87,	0.00,	0,	24.75,	3.52,	34
0.00,	-3,	-2.60,	-3.00,	0.00,	-3.33,	0.00,	33.28,	0.00,	0,	25.51,	4.40,	35
0.00,	-4,	-2.60,	-3.00,	0.00,	-4.30,	0.00,	32.33,	0.00,	0,	25.51,	4.28,	35
0.00,	0,	-2.40,	-2.00,	0.00,	-5.53,	0.00,	26.42,	0.00,	0,	25.38,	3.60,	34
0.00,	-5,	-2.60,	-3.00,	0.00,	-3.10,	0.00,	30.93,	0.00,	0,	24.51,	4.21,	34
0.00,	-1,	-2.60,	-3.00,	0.00,	-5.31,	0.00,	30.27,	0.00,	0,	24.51,	4.12,	34
0.00,	-2,	-2.40,	-3.00,	0.00,	-6.49,	0.00,	34.11,	0.00,	0,	25.38,	4.51,	35
0.00,	-1,	-1.80,	-3.00,	0.00,	-3.70,	0.00,	31.06,	0.00,	0,	26.46,	4.11,	35
0.00,	-1,	-2.00,	-3.00,	0.00,	-5.55,	0.00,	24.95,	0.00,	0,	25.77,	3.40,	34
0.00,	-3,	-1.60,	-3.00,	0.00,	-3.19,	0.00,	32.45,	0.00,	0,	24.51,	4.42,	34
0.00,	-1,	-1.60,	-3.00,	0.00,	-5.83,	0.00,	31.70,	0.00,	0,	24.75,	4.32,	34
0.00,	-3,	-1.80,	-3.00,	0.00,	-5.37,	0.00,	33.63,	0.00,	0,	25.25,	4.45,	35
0.00,	-4,	-2.40,	-3.00,	0.00,	-4.61,	0.00,	30.70,	0.00,	0,	25.64,	4.18,	34
0.00,	-1,	-2.40,	-3.00,	0.00,	-6.15,	0.00,	27.31,	0.00,	0,	26.04,	3.61,	35
0.00,	-4,	-2.60,	-3.00,	0.00,	-4.07,	0.00,	33.25,	0.00,	0,	26.45,	4.40,	35
0.00,	0,	-2.40,	-3.00,	1.00,	-6.68,	0.00,	30.42,	0.00,	0,	25.38,	4.14,	34
0.00,	-5,	-2.80,	-3.00,	1.00,	-6.82,	0.00,	24.75,	0.00,	0,	25.91,	3.27,	35
0.00,	0,	-2.00,	-3.00,	1.00,	-6.05,	0.00,	32.22,	0.00,	0,	26.32,	4.26,	35
0.00,	-1,	-2.00,	-3.00,	1.00,	-5.70,	0.00,	29.23,	0.00,	0,	24.75,	3.98,	34
0.00,	-4,	-2.00,	-3.00,	1.00,	-4.24,	0.00,	31.49,	0.00,	0,	24.75,	4.29,	34
0.00,	0,	-2.00,	-3.00,	1.00,	-3.32,	0.00,	31.23,	0.00,	0,	24.51,	4.25,	34
0.00,	-6,	-2.20,	-3.00,	0.00,	-2.75,	0.00,	20.02,	0.00,	0,	25.77,	2.65,	35
0.00,	-1,	-2.40,	-3.00,	0.00,	-5.90,	0.00,	32.80,	0.00,	0,	25.91,	4.34,	35
0.00,	-2,	-2.60,	-3.00,	0.00,	-4.35,	0.00,	27.66,	0.00,	0,	25.51,	3.88,	33
0.00,	0,	-1.80,	-2.00,	1.00,	-4.95,	0.00,	29.95,	0.00,	0,	25.00,	4.20,	33
0.00,	0,	-1.80,	-2.00,	1.00,	-4.50,	0.00,	28.04,	0.00,	0,	25.12,	3.93,	33
0.00,	-5,	-1.60,	-3.00,	1.00,	-5.22,	0.00,	21.84,	0.00,	0,	25.40,	3.06,	33
0.00,	0,	-1.40,	-2.00,	1.00,	-4.72,	0.00,	29.27,	0.00,	0,	25.00,	4.11,	33
0.00,	-3,	-1.60,	-2.00,	1.00,	-3.27,	0.00,	31.76,	0.00,	0,	24.75,	4.32,	34
0.00,	-1,	-1.80,	-3.00,	0.00,	-5.07,	0.00,	31.17,	0.00,	0,	24.75,	4.24,	34
0.00,	-2,	-2.20,	-3.00,	0.00,	-3.91,	0.00,	29.01,	0.00,	0,	24.39,	4.07,	33
0.00,	-2,	-1.60,	-2.00,	0.00,	-4.78,	0.00,	18.60,	0.00,	0,	24.15,	2.61,	33
