
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-2,	-3.00,	-2.00,	0.00,	-2.50,	0.00,	31.04,	0.00,	0,	25.26,	4.11,	35
0.00,	-4,	-3.40,	-2.00,	0.00,	-0.99,	0.00,	23.27,	0.00,	0,	25.77,	3.17,	34
0.00,	0,	-2.40,	-2.00,	0.00,	-6.60,	0.00,	28.30,	0.00,	0,	23.59,	3.85,	34
0.00,	-5,	-3.00,	-2.00,	0.00,	-0.45,	0.00,	28.27,	0.00,	0,	25.38,	3.85,	34
0.00,	-6,	-3.40,	-2.00,	0.00,	-0.47,	0.00,	28.96,	0.00,	0,	25.64,	3.94,	34
0.00,	0,	-3.00,	-2.00,	0.00,	-3.73,	0.00,	28.83,	0.00,	0,	23.34,	3.93,	34
0.00,	-4,	-3.00,	-2.00,	0.00,	-0.95,	0.00,	22.88,	0.00,	0,	24.05,	3.12,	34
0.00,	-4,	-3.80,	-2.00,	-1.00,	-5.25,	0.00,	28.49,	0.00,	0,	25.13,	3.88,	34
0.00,	-6,	-4.00,	-2.00,	-1.00,	-0.33,	0.00,	27.10,	0.00,	0,	24.27,	3.80,	33
0.00,	-2,	-3.20,	-2.00,	0.00,	-4.06,	0.00,	23.42,	0.00,	0,	24.27,	3.29,	33
0.00,	-4,	-4.00,	-2.00,	-1.00,	-1.20,	0.00,	24.94,	0.00,	0,	24.27,	3.61,	32
0.00,	-5,	-4.20,	-2.00,	-1.00,	0.16,	0.00,	27.51,	0.00,	0,	24.51,	3.86,	33
0.00,	-3,	-4.00,	-2.00,	-1.00,	-3.07,	0.00,	23.22,	0.00,	0,	25.64,	3.16,	34
0.00,	-2,	-3.20,	-2.00,	0.00,	-0.64,	0.00,	27.10,	0.00,	0,	25.64,	3.69,	34
0.00,	-3,	-3.40,	-2.00,	0.00,	-3.11,	0.00,	29.74,	0.00,	0,	25.51,	3.93,	35
0.00,	-5,	-3.60,	-2.00,	0.00,	0.32,	0.00,	25.01,	0.00,	0,	25.51,	3.31,	35
0.00,	-4,	-3.40,	-2.00,	0.00,	-1.76,	0.00,	28.99,	0.00,	0,	25.91,	3.83,	35
0.00,	-3,	-3.40,	-2.00,	0.00,	-3.14,	0.00,	23.87,	0.00,	0,	25.00,	3.07,	36
0.00,	-6,	-4.20,	-2.00,	-1.00,	-0.10,	0.00,	29.42,	0.00,	0,	25.38,	3.89,	35
0.00,	-4,	-4.40,	-2.00,	-1.00,	-2.71,	0.00,	27.42,	0.00,	0,	24.04,	3.73,	34
