
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	1,	-0.40,	0.00,	0.00,	-3.14,	0.00,	15.92,	0.00,	0,	23.15,	2.23,	33
0.00,	1,	-0.20,	0.00,	0.00,	-2.09,	0.00,	23.48,	0.00,	0,	24.63,	3.29,	33
0.00,	-4,	-0.60,	0.00,	0.00,	3.60,	0.00,	25.07,	0.00,	0,	25.13,	3.41,	34
0.00,	-2,	-0.80,	0.00,	0.00,	-0.32,	0.00,	25.04,	0.00,	0,	27.03,	3.41,	34
0.00,	-2,	-1.20,	0.00,	0.00,	-0.04,	0.00,	25.01,	0.00,	0,	25.51,	3.41,	34
0.00,	-6,	-2.60,	0.00,	-1.00,	4.39,	0.00,	16.85,	0.00,	0,	26.74,	2.36,	33
0.00,	0,	-2.80,	0.00,	-2.00,	0.19,	0.00,	25.46,	0.00,	0,	24.39,	3.57,	33
0.00,	-2,	-2.40,	0.00,	-1.00,	-0.89,	0.00,	19.05,	0.00,	0,	26.40,	2.67,	33
0.00,	0,	-2.00,	0.00,	-1.00,	-0.32,	0.00,	25.53,	0.00,	0,	26.60,	3.48,	34
0.00,	-2,	-2.00,	0.00,	-1.00,	0.27,	0.00,	28.49,	0.00,	0,	28.71,	3.77,	35
0.00,	-1,	-1.00,	0.00,	0.00,	0.77,	0.00,	23.17,	0.00,	0,	25.00,	3.46,	31
0.00,	0,	-1.00,	0.00,	0.00,	0.02,	0.00,	25.05,	0.00,	0,	25.51,	3.51,	33
0.00,	-2,	-1.00,	0.00,	0.00,	0.17,	0.00,	18.50,	0.00,	0,	26.88,	2.60,	33
0.00,	0,	-1.00,	0.00,	0.00,	-0.28,	0.00,	28.95,	0.00,	0,	29.59,	3.94,	34
0.00,	-2,	-1.00,	0.00,	0.00,	-3.22,	0.00,	24.26,	0.00,	0,	26.12,	3.40,	33
0.00,	0,	-0.80,	0.00,	0.00,	-1.58,	0.00,	23.96,	0.00,	0,	26.43,	3.36,	33
0.00,	0,	-0.80,	-1.00,	0.00,	-2.94,	0.00,	26.13,	0.00,	0,	24.80,	3.56,	34
0.00,	-1,	-0.60,	-1.00,	0.00,	-0.18,	0.00,	22.67,	0.00,	0,	26.88,	3.18,	33
0.00,	-1,	-0.80,	-1.00,	0.00,	1.02,	0.00,	25.92,	0.00,	0,	23.92,	3.64,	33
0.00,	-3,	-1.00,	0.00,	0.00,	0.82,	0.00,	24.11,	0.00,	0,	24.84,	3.38,	33
0.00,	-1,	-1.20,	0.00,	0.00,	0.76,	0.00,	26.63,	0.00,	0,	24.88,	3.63,	34
0.00,	-1,	-1.40,	0.00,	0.00,	0.86,	0.00,	30.44,	0.00,	0,	25.37,	3.91,	36
0.00,	-1,	-1.40,	0.00,	0.00,	0.18,	0.00,	17.63,	0.00,	0,	22.52,	2.40,	34
0.00,	-4,	-2.00,	0.00,	0.00,	1.33,	0.00,	25.30,	0.00,	0,	24.63,	3.55,	33
0.00,	-1,	-1.60,	0.00,	0.00,	0.14,	0.00,	26.44,	0.00,	0,	24.27,	3.50,	35
0.00,	-2,	-1.80,	0.00,	-1.00,	1.10,	0.00,	24.63,	0.00,	0,	25.91,	3.46,	33
0.00,	-3,	-2.20,	0.00,	-1.00,	0.19,	0.00,	23.86,	0.00,	0,	26.06,	3.45,	32
0.00,	0,	-2.00,	0.00,	-1.00,	0.66,	0.00,	16.02,	0.00,	0,	23.04,	2.25,	33
0.00,	0,	-1.20,	0.00,	0.00,	-0.26,	0.00,	26.58,	0.00,	0,	26.32,	3.52,	35
0.00,	-1,	-1.20,	0.00,	0.00,	-1.15,	0.00,	20.08,	0.00,	0,	26.88,	2.73,	34
0.00,	-1,	-1.00,	0.00,	0.00,	1.13,	0.00,	24.88,	0.00,	0,	24.82,	3.49,	33
0.00,	-1,	-0.60,	0.00,	0.00,	-0.75,	0.00,	24.38,	0.00,	0,	24.04,	3.42,	33
0.00,	0,	-0.60,	0.00,	0.00,	-1.68,	0.00,	18.35,	0.00,	0,	26.74,	2.50,	34
0.00,	0,	-0.60,	0.00,	0.00,	-1.45,	0.00,	25.19,	0.00,	0,	24.63,	3.43,	34
0.00,	-2,	-0.80,	0.00,	0.00,	1.94,	0.00,	20.33,	0.00,	0,	26.32,	2.77,	34
0.00,	-1,	-0.80,	0.00,	0.00,	-0.55,	0.00,	26.45,	0.00,	0,	24.63,	3.60,	34
0.00,	0,	-0.60,	0.00,	0.00,	-1.45,	0.00,	19.54,	0.00,	0,	27.17,	2.66,	34
0.00,	-2,	-1.00,	0.00,	0.00,	2.70,	0.00,	24.62,	0.00,	0,	24.04,	3.56,	32
0.00,	-1,	-1.20,	0.00,	0.00,	-0.89,	0.00,	24.36,	0.00,	0,	25.23,	3.42,	33
0.00,	-1,	-1.00,	0.00,	0.00,	1.94,	0.00,	19.89,	0.00,	0,	25.13,	2.79,	33
0.00,	-3,	-1.40,	0.00,	-1.00,	0.76,	0.00,	23.89,	0.00,	0,	24.27,	3.35,	33
0.00,	-1,	-1.60,	0.00,	-1.00,	0.88,	0.00,	23.24,	0.00,	0,	25.13,	3.26,	33
0.00,	0,	-1.20,	0.00,	0.00,	-1.82,	0.00,	23.00,	0.00,	0,	26.31,	3.33,	32
0.00,	-1,	-1.20,	0.00,	0.00,	-0.69,	0.00,	24.99,	0.00,	0,	24.63,	3.51,	33
0.00,	-1,	-1.20,	0.00,	0.00,	1.55,	0.00,	15.71,	0.00,	0,	24.04,	2.20,	33
0.00,	-2,	-1.00,	0.00,	0.00,	-0.67,	0.00,	24.02,	0.00,	0,	24.26,	3.37,	33
0.00,	-1,	-1.00,	0.00,	0.00,	0.83,	0.00,	21.71,	0.00,	0,	25.77,	2.87,	35
0.00,	-3,	-1.60,	0.00,	0.00,	0.79,	0.00,	25.70,	0.00,	0,	25.13,	3.50,	34
0.00,	-1,	-1.60,	0.00,	0.00,	-0.68,	0.00,	24.11,	0.00,	0,	26.88,	3.38,	33
0.00,	0,	-1.40,	0.00,	0.00,	-1.41,	0.00,	41.78,	0.00,	0,	26.45,	5.86,	33
0.00,	-2,	-1.40,	0.00,	0.00,	0.24,	0.00,	23.71,	0.00,	0,	26.88,	3.33,	33
