
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-1,	-2.20,	-1.00,	0.00,	-4.85,	0.00,	29.62,	0.00,	0,	24.26,	4.16,	33
0.00,	-2,	-1.60,	-1.00,	0.00,	-1.32,	0.00,	26.46,	0.00,	0,	25.00,	3.71,	33
0.00,	-5,	-2.20,	-1.00,	0.00,	0.05,	0.00,	35.41,	0.00,	0,	26.88,	4.68,	35
0.00,	-4,	-2.80,	-1.00,	-1.00,	3.32,	0.00,	32.67,	0.00,	0,	26.32,	4.45,	34
0.00,	-3,	-3.00,	-1.00,	-1.00,	0.98,	0.00,	26.50,	0.00,	0,	27.32,	3.61,	34
0.00,	-8,	-4.40,	-1.00,	-2.00,	-1.22,	0.00,	36.25,	0.00,	0,	28.74,	4.66,	36
0.00,	-2,	-4.40,	-1.00,	-2.00,	0.65,	0.00,	34.47,	0.00,	0,	27.17,	4.69,	34
0.00,	-4,	-4.20,	-1.00,	-2.00,	-0.22,	0.00,	27.78,	0.00,	0,	23.81,	3.78,	34
0.00,	-7,	-4.80,	-2.00,	-2.00,	1.67,	0.00,	24.60,	0.00,	0,	25.38,	3.35,	34
0.00,	-3,	-4.80,	-2.00,	-2.00,	-2.86,	0.00,	36.38,	0.00,	0,	26.18,	4.68,	36
0.00,	-6,	-4.40,	-2.00,	-2.00,	0.48,	0.00,	28.40,	0.00,	0,	25.51,	3.76,	35
0.00,	-7,	-5.40,	-2.00,	-2.00,	-0.43,	0.00,	42.83,	0.00,	0,	27.62,	5.51,	36
0.00,	-6,	-5.80,	-2.00,	-2.00,	-1.30,	0.00,	30.94,	0.00,	0,	22.99,	4.34,	33
