
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-1,	-1.60,	0.00,	0.00,	-0.11,	0.00,	14.80,	0.00,	0,	25.13,	2.08,	33
0.00,	-2,	-1.80,	0.00,	0.00,	-0.21,	0.00,	15.83,	0.00,	0,	24.63,	2.29,	32
0.00,	0,	-1.40,	0.00,	0.00,	-0.75,	0.00,	18.45,	0.00,	0,	25.38,	2.59,	33
0.00,	-4,	-1.60,	0.00,	0.00,	0.42,	0.00,	17.68,	0.00,	0,	25.64,	2.48,	33
0.00,	-1,	-1.60,	0.00,	0.00,	0.54,	0.00,	18.40,	0.00,	0,	25.52,	2.58,	33
0.00,	-2,	-1.80,	0.00,	-1.00,	0.17,	0.00,	18.03,	0.00,	0,	25.52,	2.53,	33
0.00,	-2,	-1.80,	0.00,	-1.00,	0.06,	0.00,	18.48,	0.00,	0,	24.63,	2.59,	33
0.00,	-3,	-2.40,	0.00,	-1.00,	2.26,	0.00,	10.51,	0.00,	0,	26.32,	1.47,	33
0.00,	-2,	-2.00,	0.00,	-1.00,	0.10,	0.00,	17.25,	0.00,	0,	26.00,	2.42,	33
0.00,	-1,	-2.00,	0.00,	-1.00,	-0.33,	0.00,	17.91,	0.00,	0,	25.49,	2.51,	33
0.00,	-2,	-2.00,	0.00,	-1.00,	0.67,	0.00,	17.99,	0.00,	0,	26.18,	2.52,	33
0.00,	1,	-1.40,	0.00,	0.00,	0.38,	0.00,	18.62,	0.00,	0,	25.38,	2.54,	34
0.00,	0,	-0.80,	0.00,	0.00,	-0.82,	0.00,	12.47,	0.00,	0,	25.65,	1.75,	33
0.00,	0,	-0.40,	0.00,	0.00,	-0.73,	0.00,	18.16,	0.00,	0,	25.77,	2.55,	33
0.00,	-1,	-0.40,	0.00,	0.00,	0.37,	0.00,	17.44,	0.00,	0,	26.18,	2.45,	33
0.00,	0,	0.00,	0.00,	0.00,	-1.06,	0.00,	17.45,	0.00,	0,	24.95,	2.45,	33
0.00,	-2,	-0.60,	0.00,	0.00,	0.06,	0.00,	19.73,	0.00,	0,	25.91,	2.69,	34
0.00,	-2,	-1.00,	0.00,	0.00,	0.93,	0.00,	12.19,	0.00,	0,	27.17,	1.66,	34
0.00,	-1,	-1.20,	0.00,	0.00,	-0.63,	0.00,	19.43,	0.00,	0,	25.77,	2.65,	34
0.00,	-2,	-1.40,	0.00,	0.00,	2.15,	0.00,	18.57,	0.00,	0,	25.91,	2.53,	34
0.00,	-2,	-1.80,	0.00,	0.00,	-2.07,	0.00,	19.54,	0.00,	0,	25.75,	2.66,	34
0.00,	-2,	-1.80,	0.00,	0.00,	1.15,	0.00,	17.03,	0.00,	0,	25.51,	2.46,	32
0.00,	-1,	-1.60,	0.00,	0.00,	1.30,	0.00,	12.98,	0.00,	0,	25.51,	1.77,	34
0.00,	-4,	-2.20,	0.00,	-1.00,	0.62,	0.00,	17.36,	0.00,	0,	27.62,	2.44,	33
0.00,	-2,	-2.20,	0.00,	-1.00,	1.29,	0.00,	16.60,	0.00,	0,	25.08,	2.40,	32
0.00,	0,	-1.80,	0.00,	-1.00,	1.06,	0.00,	14.47,	0.00,	0,	24.63,	2.03,	33
0.00,	-1,	-1.60,	0.00,	0.00,	-1.89,	0.00,	16.46,	0.00,	0,	25.38,	2.38,	32
0.00,	-1,	-1.60,	0.00,	0.00,	-1.49,	0.00,	16.70,	0.00,	0,	25.51,	2.42,	32
0.00,	-2,	-1.20,	0.00,	0.00,	1.33,	0.00,	16.42,	0.00,	0,	25.77,	2.38,	32
0.00,	-2,	-1.20,	0.00,	0.00,	0.24,	0.00,	18.72,	0.00,	0,	25.23,	2.63,	33
0.00,	-4,	-2.00,	-1.00,	0.00,	0.60,	0.00,	14.36,	0.00,	0,	24.75,	2.08,	32
0.00,	-2,	-2.20,	-1.00,	-1.00,	0.58,	0.00,	16.30,	0.00,	0,	25.13,	2.36,	32
0.00,	-3,	-2.60,	-1.00,	-1.00,	0.65,	0.00,	24.68,	0.00,	0,	24.51,	3.46,	33
0.00,	-3,	-2.80,	-1.00,	-1.00,	0.98,	0.00,	18.18,	0.00,	0,	25.57,	2.55,	33
0.00,	0,	-2.40,	-1.00,	-1.00,	-1.33,	0.00,	14.41,	0.00,	0,	25.54,	2.02,	33
0.00,	-2,	-2.00,	-1.00,	-1.00,	0.32,	0.00,	19.33,	0.00,	0,	24.51,	2.71,	33
0.00,	-3,	-2.20,	0.00,	-1.00,	1.60,	0.00,	18.06,	0.00,	0,	25.24,	2.53,	33
0.00,	-2,	-2.00,	0.00,	-1.00,	0.45,	0.00,	14.10,	0.00,	0,	26.60,	1.98,	33
0.00,	-2,	-1.80,	0.00,	-1.00,	1.26,	0.00,	17.58,	0.00,	0,	24.27,	2.54,	32
0.00,	-3,	-2.40,	0.00,	-1.00,	1.25,	0.00,	15.10,	0.00,	0,	25.13,	2.12,	33
0.00,	0,	-2.00,	0.00,	-1.00,	-1.03,	0.00,	17.86,	0.00,	0,	24.39,	2.58,	32
0.00,	-1,	-1.60,	0.00,	-1.00,	2.54,	0.00,	18.33,	0.00,	0,	25.90,	2.50,	34
0.00,	-2,	-1.60,	0.00,	0.00,	-1.69,	0.00,	15.15,	0.00,	0,	25.77,	2.13,	33
