
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-2,	-3.00,	-2.00,	0.00,	-2.71,	0.00,	17.32,	0.00,	0,	26.74,	2.43,	33
0.00,	0,	-1.80,	-2.00,	0.00,	-5.55,	0.00,	27.27,	0.00,	0,	23.36,	3.95,	32
0.00,	-6,	-1.80,	-1.00,	0.00,	3.98,	0.00,	31.43,	0.00,	0,	26.17,	4.28,	34
0.00,	-2,	-2.00,	-1.00,	0.00,	-0.77,	0.00,	25.16,	0.00,	0,	24.10,	3.53,	33
0.00,	-2,	-2.40,	-1.00,	0.00,	-5.34,	0.00,	32.24,	0.00,	0,	25.64,	4.26,	35
0.00,	-4,	-2.80,	-1.00,	0.00,	1.99,	0.00,	27.23,	0.00,	0,	24.63,	3.94,	32
0.00,	-2,	-3.20,	-1.00,	-1.00,	-1.94,	0.00,	32.21,	0.00,	0,	26.18,	4.39,	34
0.00,	0,	-2.00,	-1.00,	0.00,	-0.38,	0.00,	30.29,	0.00,	0,	25.65,	4.12,	34
0.00,	-2,	-2.00,	-1.00,	0.00,	-3.36,	0.00,	24.38,	0.00,	0,	26.18,	3.42,	33
0.00,	-4,	-2.40,	-1.00,	-1.00,	0.69,	0.00,	27.39,	0.00,	0,	26.18,	3.96,	32
0.00,	-1,	-1.80,	-1.00,	0.00,	-3.42,	0.00,	29.42,	0.00,	0,	26.18,	4.13,	33
0.00,	0,	-1.40,	-1.00,	0.00,	-6.20,	0.00,	17.74,	0.00,	0,	25.13,	2.57,	32
0.00,	0,	-1.40,	-1.00,	0.00,	-0.84,	0.00,	28.31,	0.00,	0,	23.81,	4.10,	32
0.00,	-2,	-1.40,	-1.00,	0.00,	-5.44,	0.00,	30.46,	0.00,	0,	24.51,	4.15,	34
0.00,	-1,	-0.80,	-1.00,	1.00,	-1.39,	0.00,	22.34,	0.00,	0,	24.04,	3.23,	32
0.00,	0,	-0.60,	-1.00,	1.00,	-4.21,	0.00,	25.85,	0.00,	0,	25.51,	3.74,	32
0.00,	0,	-0.60,	-1.00,	0.00,	-2.83,	0.00,	22.08,	0.00,	0,	24.88,	3.10,	33
