
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-1.20,	-2.00,	1.00,	-7.33,	0.00,	32.42,	0.00,	0,	25.51,	4.41,	34
0.00,	-4,	-1.40,	-2.00,	0.00,	-0.63,	0.00,	30.79,	0.00,	0,	25.00,	4.19,	34
0.00,	-5,	-2.20,	-2.00,	0.00,	-0.87,	0.00,	32.01,	0.00,	0,	26.46,	4.23,	35
0.00,	-1,	-2.40,	-3.00,	0.00,	-7.04,	0.00,	32.10,	0.00,	0,	25.51,	4.25,	35
0.00,	-1,	-2.20,	-2.00,	0.00,	-3.83,	0.00,	32.46,	0.00,	0,	25.51,	4.29,	35
0.00,	-3,	-2.80,	-3.00,	0.00,	-8.48,	0.00,	30.20,	0.00,	0,	25.64,	4.11,	34
0.00,	-2,	-2.40,	-3.00,	0.00,	-3.34,	0.00,	30.17,	0.00,	0,	25.64,	4.11,	34
0.00,	-3,	-2.00,	-3.00,	1.00,	-4.96,	0.00,	67.40,	0.00,	0,	25.00,	9.18,	34
0.00,	0,	-1.80,	-3.00,	1.00,	-6.22,	0.00,	32.28,	0.00,	0,	25.13,	4.40,	34
0.00,	0,	-1.60,	-3.00,	1.00,	-5.09,	0.00,	25.97,	0.00,	0,	25.51,	3.54,	34
0.00,	-2,	-1.40,	-2.00,	0.00,	-2.56,	0.00,	35.21,	0.00,	0,	25.77,	4.53,	36
0.00,	-2,	-1.40,	-2.00,	0.00,	-1.16,	0.00,	29.80,	0.00,	0,	27.03,	3.94,	35
0.00,	0,	-0.80,	-2.00,	1.00,	-6.33,	0.00,	27.03,	0.00,	0,	25.13,	3.58,	35
0.00,	-4,	-1.60,	-2.00,	0.00,	-3.84,	0.00,	28.80,	0.00,	0,	24.75,	4.04,	33
0.00,	-2,	-2.00,	-2.00,	0.00,	-6.24,	0.00,	96.25,	0.00,	0,	25.25,	13.11,	34
0.00,	-2,	-2.00,	-3.00,	0.00,	-5.39,	0.00,	30.70,	0.00,	0,	26.04,	4.18,	34
0.00,	-2,	-2.00,	-3.00,	0.00,	-3.90,	0.00,	28.57,	0.00,	0,	25.51,	4.01,	33
0.00,	2,	-1.60,	-3.00,	1.00,	-8.02,	0.00,	19.42,	0.00,	0,	25.00,	2.72,	33
0.00,	-8,	-2.40,	-4.00,	2.00,	-16.87,	0.00,	26.78,	0.00,	0,	24.11,	3.54,	35
0.00,	-3,	-2.60,	-4.00,	2.00,	-5.98,	0.00,	32.70,	0.00,	0,	25.31,	4.33,	35
0.00,	-2,	-2.60,	-4.00,	1.00,	-3.47,	0.00,	27.40,	0.00,	0,	26.32,	3.62,	35
0.00,	-1,	-2.40,	-5.00,	2.00,	-6.25,	0.00,	27.08,	0.00,	0,	25.03,	3.92,	32
0.00,	-2,	-3.20,	-5.00,	1.00,	-7.74,	0.00,	26.78,	0.00,	0,	25.81,	3.54,	35
0.00,	0,	-1.60,	-3.00,	1.00,	-4.36,	0.00,	33.29,	0.00,	0,	26.04,	4.40,	35
0.00,	0,	-1.00,	-3.00,	1.00,	-6.47,	0.00,	31.37,	0.00,	0,	25.38,	4.15,	35
0.00,	-2,	-1.00,	-3.00,	2.00,	-8.76,	0.00,	25.63,	0.00,	0,	25.05,	3.49,	34
0.00,	1,	-0.60,	-3.00,	2.00,	-5.62,	0.00,	32.09,	0.00,	0,	24.27,	4.37,	34
0.00,	-1,	-0.40,	-3.00,	2.00,	-9.06,	0.00,	33.08,	0.00,	0,	25.91,	4.38,	35
0.00,	2,	0.00,	-3.00,	3.00,	-7.74,	0.00,	32.07,	0.00,	0,	25.91,	4.24,	35
0.00,	-2,	-0.40,	-3.00,	3.00,	-9.50,	0.00,	31.36,	0.00,	0,	26.74,	4.15,	35
0.00,	0,	0.00,	-3.00,	3.00,	-7.59,	0.00,	24.95,	0.00,	0,	26.04,	3.40,	34
0.00,	-2,	-0.60,	-4.00,	3.00,	-7.65,	0.00,	29.11,	0.00,	0,	26.04,	3.96,	34
0.00,	-2,	-0.80,	-4.00,	2.00,	-5.97,	0.00,	24.73,	0.00,	0,	26.04,	3.37,	34
0.00,	-2,	-1.60,	-4.00,	2.00,	-6.00,	0.00,	28.31,	0.00,	0,	25.13,	3.97,	33
0.00,	0,	-1.20,	-4.00,	2.00,	-6.72,	0.00,	29.21,	0.00,	0,	25.64,	3.98,	34
0.00,	-2,	-1.60,	-3.00,	1.00,	-5.18,	0.00,	29.30,	0.00,	0,	25.51,	4.11,	33
0.00,	0,	-1.20,	-3.00,	1.00,	-7.62,	0.00,	27.41,	0.00,	0,	25.51,	3.85,	33
0.00,	-2,	-1.20,	-3.00,	1.00,	-5.75,	0.00,	18.32,	0.00,	0,	25.91,	2.49,	34
0.00,	0,	-0.80,	-3.00,	2.00,	-5.52,	0.00,	29.43,	0.00,	0,	25.25,	4.01,	34
0.00,	-3,	-1.40,	-3.00,	1.00,	-7.66,	0.00,	28.96,	0.00,	0,	25.38,	3.94,	34
0.00,	-4,	-1.80,	-4.00,	1.00,	-5.65,	0.00,	24.53,	0.00,	0,	24.75,	3.34,	34
0.00,	-3,	-2.40,	-4.00,	1.00,	-7.70,	0.00,	29.24,	0.00,	0,	26.04,	3.98,	34
0.00,	0,	-2.00,	-4.00,	1.00,	-7.38,	0.00,	24.31,	0.00,	0,	25.91,	3.41,	33
0.00,	0,	-2.00,	-4.00,	1.00,	-7.59,	0.00,	30.71,	0.00,	0,	25.64,	4.18,	34
0.00,	0,	-1.40,	-3.00,	2.00,	-6.87,	0.00,	28.80,	0.00,	0,	25.51,	4.04,	33
0.00,	-4,	-1.40,	-3.00,	1.00,	0.26,	0.00,	30.57,	0.00,	0,	25.77,	4.16,	34
0.00,	-2,	-1.20,	-3.00,	1.00,	-6.48,	0.00,	29.83,	0.00,	0,	26.18,	4.06,	34
