
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-1,	-3.00,	-4.00,	0.00,	-7.32,	0.00,	32.55,	0.00,	0,	24.88,	4.43,	34
0.00,	-4,	-3.00,	-4.00,	0.00,	-2.53,	0.00,	30.83,	0.00,	0,	25.38,	4.20,	34
0.00,	-1,	-3.00,	-4.00,	0.00,	-6.74,	0.00,	31.43,	0.00,	0,	25.25,	4.28,	34
0.00,	-5,	-3.00,	-4.00,	0.00,	-5.60,	0.00,	29.82,	0.00,	0,	26.16,	4.06,	34
0.00,	-3,	-2.80,	-4.00,	1.00,	-6.50,	0.00,	25.13,	0.00,	0,	26.04,	3.42,	34
0.00,	-4,	-3.40,	-4.00,	0.00,	-4.30,	0.00,	30.17,	0.00,	0,	24.75,	4.23,	33
0.00,	-4,	-3.40,	-4.00,	0.00,	-2.60,	0.00,	31.67,	0.00,	0,	25.00,	4.31,	34
0.00,	-3,	-3.80,	-4.00,	0.00,	-7.42,	0.00,	31.73,	0.00,	0,	25.38,	4.32,	34
0.00,	-3,	-3.40,	-3.00,	0.00,	-3.33,	0.00,	30.70,	0.00,	0,	25.38,	4.18,	34
0.00,	0,	-2.80,	-3.00,	0.00,	-6.01,	0.00,	24.35,	0.00,	0,	25.51,	3.32,	34
0.00,	-1,	-2.20,	-3.00,	1.00,	-6.46,	0.00,	32.03,	0.00,	0,	25.38,	4.36,	34
0.00,	0,	-1.40,	-3.00,	1.00,	-7.39,	0.00,	23.59,	0.00,	0,	24.51,	3.31,	33
0.00,	-2,	-1.20,	-3.00,	1.00,	-6.38,	0.00,	31.71,	0.00,	0,	25.77,	4.32,	34
0.00,	-3,	-1.20,	-3.00,	1.00,	-5.30,	0.00,	28.60,	0.00,	0,	25.91,	4.01,	33
0.00,	0,	-1.20,	-3.00,	1.00,	-5.32,	0.00,	18.63,	0.00,	0,	24.51,	2.70,	32
0.00,	-4,	-1.80,	-3.00,	1.00,	-5.01,	0.00,	29.51,	0.00,	0,	25.38,	4.14,	33
0.00,	-1,	-2.00,	-3.00,	1.00,	-8.16,	0.00,	30.40,	0.00,	0,	25.51,	4.14,	34
0.00,	-2,	-2.00,	-3.00,	1.00,	-5.88,	0.00,	28.67,	0.00,	0,	25.64,	4.02,	33
0.00,	-4,	-2.20,	-3.00,	1.00,	-4.78,	0.00,	30.31,	0.00,	0,	24.75,	4.25,	33
0.00,	-3,	-2.80,	-3.00,	0.00,	-2.94,	0.00,	18.69,	0.00,	0,	24.63,	2.62,	33
0.00,	-3,	-2.60,	-3.00,	1.00,	-5.65,	0.00,	30.36,	0.00,	0,	26.04,	4.13,	34
0.00,	0,	-2.40,	-3.00,	1.00,	-6.78,	0.00,	28.74,	0.00,	0,	25.52,	3.91,	34
0.00,	-1,	-2.20,	-3.00,	1.00,	-3.84,	0.00,	28.54,	0.00,	0,	24.75,	4.00,	33
0.00,	0,	-1.40,	-2.00,	1.00,	-7.02,	0.00,	32.14,	0.00,	0,	24.69,	4.38,	34
0.00,	0,	-0.80,	-2.00,	2.00,	-4.47,	0.00,	20.12,	0.00,	0,	25.51,	2.74,	34
0.00,	-2,	-0.60,	-2.00,	2.00,	-5.31,	0.00,	28.85,	0.00,	0,	25.51,	4.05,	33
0.00,	-1,	-0.80,	-2.00,	1.00,	-4.37,	0.00,	25.50,	0.00,	0,	25.64,	3.47,	34
0.00,	-1,	-0.80,	-3.00,	1.00,	-7.55,	0.00,	31.89,	0.00,	0,	26.18,	4.34,	34
0.00,	3,	-0.20,	-2.00,	2.00,	-8.92,	0.00,	30.51,	0.00,	0,	25.51,	4.15,	34
0.00,	0,	-0.20,	-2.00,	2.00,	-5.52,	0.00,	34.34,	0.00,	0,	25.51,	4.68,	34
0.00,	-1,	0.00,	-2.00,	2.00,	-4.34,	0.00,	30.17,	0.00,	0,	25.38,	4.11,	34
0.00,	-2,	-0.20,	-2.00,	2.00,	-5.60,	0.00,	23.31,	0.00,	0,	24.75,	3.27,	33
0.00,	-3,	-0.60,	-3.00,	2.00,	-7.47,	0.00,	31.59,	0.00,	0,	24.80,	4.30,	34
0.00,	0,	-1.20,	-2.00,	1.00,	-3.69,	0.00,	31.15,	0.00,	0,	25.77,	4.24,	34
0.00,	-2,	-1.60,	-3.00,	0.00,	-4.18,	0.00,	24.97,	0.00,	0,	24.88,	3.40,	34
0.00,	-3,	-2.00,	-3.00,	1.00,	-8.28,	0.00,	30.76,	0.00,	0,	25.75,	4.19,	34
0.00,	-2,	-2.00,	-3.00,	1.00,	-5.58,	0.00,	24.69,	0.00,	0,	25.65,	3.36,	34
0.00,	-4,	-2.20,	-3.00,	0.00,	-6.39,	0.00,	27.34,	0.00,	0,	26.46,	3.62,	35
0.00,	-2,	-2.60,	-4.00,	1.00,	-7.65,	0.00,	29.99,	0.00,	0,	25.91,	4.08,	34
0.00,	-3,	-2.80,	-4.00,	1.00,	-4.30,	0.00,	29.61,	0.00,	0,	25.48,	4.03,	34
0.00,	-1,	-2.40,	-4.00,	1.00,	-6.31,	0.00,	30.93,	0.00,	0,	25.97,	4.21,	34
0.00,	-3,	-2.60,	-4.00,	0.00,	-5.03,	0.00,	23.94,	0.00,	0,	25.64,	3.26,	34
0.00,	-2,	-2.20,	-4.00,	1.00,	-6.80,	0.00,	29.02,	0.00,	0,	25.38,	3.95,	34
0.00,	-73,	-16.40,	-10.00,	-6.00,	-1.67,	0.00,	29.74,	0.00,	0,	23.92,	4.05,	34
0.00,	22,	-11.40,	-10.00,	-1.00,	-30.97,	0.00,	28.11,	0.00,	0,	25.61,	3.94,	33
0.00,	12,	-8.80,	-5.00,	-2.00,	27.03,	0.00,	24.19,	0.00,	0,	25.00,	3.39,	33
0.00,	-16,	-11.40,	-8.00,	-2.00,	-15.63,	0.00,	30.05,	0.00,	0,	23.95,	4.09,	34
0.00,	-2,	-11.40,	-8.00,	-2.00,	-8.08,	0.00,	28.13,	0.00,	0,	25.13,	3.95,	33
0.00,	-3,	2.60,	-1.00,	4.00,	-5.71,	0.00,	19.33,	0.00,	0,	25.66,	2.63,	34
0.00,	1,	-1.60,	-1.00,	0.00,	-1.70,	0.00,	28.26,	0.00,	0,	26.32,	3.96,	33
0.00,	-1,	-4.20,	-5.00,	1.00,	-5.59,	0.00,	24.82,	0.00,	0,	24.75,	3.38,	34
0.00,	-4,	-1.80,	-3.00,	1.00,	-2.87,	0.00,	29.82,	0.00,	0,	26.29,	4.06,	34
0.00,	0,	-1.40,	-2.00,	1.00,	-4.08,	0.00,	30.10,	0.00,	0,	25.13,	4.10,	34
0.00,	-3,	-1.40,	-2.00,	1.00,	-2.68,	0.00,	22.90,	0.00,	0,	25.13,	3.21,	33
0.00,	-2,	-2.00,	-2.00,	1.00,	-6.57,	0.00,	28.34,	0.00,	0,	24.38,	3.98,	33
